sec_id,timestamp,side,price,quantity,trader_id,manager_id,exchange_id,commission,currency,order_type,clearing_id,order_status
4579561,2026-02-17 14:49:06.587343,BUY,300.67,9,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,HD9DWMGZ,FILLED
4579561,2026-02-17 14:49:28.321373,BUY,300.62,1,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,829VYF40,FILLED
4579561,2026-02-17 14:50:03.934195,BUY,301.13,11,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,JMVA3KCL,FILLED
36672,2026-02-17 14:50:11.255996,BUY,378.905,1,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,4JT3B1KZ,FILLED
36672,2026-02-17 14:50:45.684593,BUY,377.92,12,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,GF239YQH,FILLED
4579561,2026-02-17 14:50:59.407309,BUY,299.82,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,KXMRGPIE,FILLED
4579561,2026-02-17 14:51:23.885742,BUY,299.655,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,ESNDSFAE,FILLED
36672,2026-02-17 14:51:45.440097,BUY,377.2,4,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,Q8IKIMZL,FILLED
36672,2026-02-17 14:51:59.963191,BUY,377.0,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,X68UZ72K,FILLED
4579561,2026-02-17 14:52:01.549193,BUY,299.53,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,EE5UKMK2,FILLED
4579561,2026-02-17 14:52:49.252688,BUY,299.2601,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,W5KRE8ST,FILLED
4579561,2026-02-17 14:52:53.122874,BUY,299.16,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,OJ8RYBJ2,FILLED
551023,2026-02-17 14:53:16.000000,SELL,102.7432,404,trader01,MGR02,ALL HOURS,0.0,USD,LIMIT,N9WKDL1T,CANCELLED
36672,2026-02-17 14:53:26.359862,BUY,376.41,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,DD3LJUHB,FILLED
4579561,2026-02-17 14:53:30.066289,BUY,298.5971,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,ACFZKCAR,FILLED
36672,2026-02-17 14:54:12.757818,BUY,376.31,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,4MCIRG91,FILLED
4579561,2026-02-17 14:54:13.959724,BUY,298.8,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,M8LF78LV,FILLED
36672,2026-02-17 14:54:43.343120,BUY,376.205,1,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,GXYZUZT3,FILLED
4579561,2026-02-17 14:54:49.169943,BUY,298.48,4,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,GROTFL8D,FILLED
41966,2026-02-17 14:55:04.000000,BUY,222.709,330,trader02,MGR02,MKT HOURS,0.0,USD,LIMIT,N2E3LS0M,CANCELLED
36672,2026-02-17 14:55:07.081260,BUY,376.4315,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,WXRBBJDD,FILLED
4579561,2026-02-17 14:55:16.013755,BUY,298.45,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,FG4WBWEP,FILLED
4579561,2026-02-17 14:55:47.835411,BUY,298.03,1,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,BDEPQMWZ,FILLED
36672,2026-02-17 14:56:15.887103,BUY,376.795,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,0UTRIRA8,FILLED
36672,2026-02-17 14:56:34.700305,BUY,376.8121,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,N18R5REA,FILLED
4579561,2026-02-17 14:56:54.087958,BUY,297.5971,1,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,E7RLQJ59,FILLED
4579561,2026-02-17 14:57:15.183590,BUY,297.8715,55,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,DZMB7CHA,FILLED
36672,2026-02-17 14:57:31.872612,BUY,378.1025,31,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,QVLCE737,FILLED
4579561,2026-02-17 14:57:54.891257,BUY,297.63,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,TT2WPKRC,FILLED
4579561,2026-02-17 14:58:21.157972,BUY,297.8585,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,G05DDD2L,FILLED
36672,2026-02-17 14:58:27.302146,BUY,377.98,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,LA9P2ZF2,FILLED
4579561,2026-02-17 14:58:47.602289,BUY,297.67,4,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,TVH47OD4,FILLED
36672,2026-02-17 14:58:55.675409,BUY,377.642,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,5SUIC7RJ,FILLED
4579561,2026-02-17 14:59:33.609441,BUY,297.16,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,YACIQNGM,FILLED
36672,2026-02-17 14:59:49.425296,BUY,377.372,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,MSU53K6S,FILLED
4579561,2026-02-17 15:00:18.014813,BUY,297.7306,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,GM03NFGD,FILLED
36672,2026-02-17 15:00:29.088326,BUY,377.015,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,ZSQY32EV,FILLED
4579561,2026-02-17 15:00:43.020688,BUY,298.19,30,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,51LO6BSE,FILLED
4579561,2026-02-17 15:01:12.575304,BUY,298.44,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,6BALHRKM,FILLED
36672,2026-02-17 15:01:29.261597,BUY,376.0012,1,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,UU7RUYGY,FILLED
4579561,2026-02-17 15:02:10.540900,BUY,298.82,1,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,5LGMJV5V,FILLED
36672,2026-02-17 15:02:17.721996,BUY,376.92,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,ELYLVYLX,FILLED
4579561,2026-02-17 15:02:28.904194,BUY,298.89,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,OENPA6TB,FILLED
36672,2026-02-17 15:03:01.502224,BUY,377.035,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,54AFNS0P,FILLED
4579561,2026-02-17 15:03:02.979134,BUY,298.6201,11,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,WAX6SQK8,FILLED
4579561,2026-02-17 15:03:30.774673,BUY,297.995,45,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,BKE5R7XU,FILLED
36672,2026-02-17 15:03:55.260396,BUY,376.7365,9,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,SHUY8T78,FILLED
4579561,2026-02-17 15:04:09.603121,BUY,298.3878,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,SPFJ5EOZ,FILLED
4579561,2026-02-17 15:04:44.517280,BUY,299.0,1,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,I9XBI057,FILLED
36672,2026-02-17 15:04:45.757246,BUY,376.7511,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,4C0DCYRX,FILLED
36672,2026-02-17 15:05:09.483986,BUY,377.0836,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,4CS4PSR6,FILLED
4579561,2026-02-17 15:05:33.433313,BUY,299.09,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,B533OSNJ,FILLED
36672,2026-02-17 15:05:41.755212,BUY,376.8753,8,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,5S0D2X9E,FILLED
4579561,2026-02-17 15:05:54.584404,BUY,298.99,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,TSTBRKWI,FILLED
4579561,2026-02-17 15:06:26.585664,BUY,298.36,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,PWC2ZCC4,FILLED
36672,2026-02-17 15:06:42.811072,BUY,376.8652,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,K4RMJXDO,FILLED
4579561,2026-02-17 15:07:06.659638,BUY,298.0112,45,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,MFMTYD55,FILLED
36672,2026-02-17 15:07:33.887672,BUY,376.762,5,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,Y7P30UGU,FILLED
4579561,2026-02-17 15:08:00.023305,BUY,297.81,6,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,69QI0CFU,FILLED
36672,2026-02-17 15:08:02.504739,BUY,376.8619,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,9LPLPAVV,FILLED
4579561,2026-02-17 15:08:39.260748,BUY,297.8,4,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,LJ1GBB5N,FILLED
36672,2026-02-17 15:08:47.449802,BUY,376.3,12,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,D5FMAYZ1,FILLED
4579561,2026-02-17 15:08:48.726582,BUY,297.88,1,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,JL73BY3U,FILLED
4579561,2026-02-17 15:09:18.197495,BUY,298.0646,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,XABBF9W2,FILLED
36672,2026-02-17 15:09:38.616951,BUY,376.04,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,K7H6BAC2,FILLED
4579561,2026-02-17 15:09:57.658238,BUY,297.9,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,JQQ2MANK,FILLED
36672,2026-02-17 15:10:38.406663,BUY,376.055,6,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,01D2CWOK,FILLED
4579561,2026-02-17 15:10:52.238072,BUY,298.1159,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,RL283PSQ,FILLED
36672,2026-02-17 15:10:58.027980,BUY,376.0,14,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,2TQONTYP,FILLED
4579561,2026-02-17 15:11:23.672360,BUY,297.91,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,33P6G7KU,FILLED
36672,2026-02-17 15:11:38.116994,BUY,375.9551,13,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,KPMZC46U,FILLED
4579561,2026-02-17 15:12:11.893172,BUY,297.795,15,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,TZH0HYL0,FILLED
4579561,2026-02-17 15:12:25.492303,BUY,297.89,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,2HWRKV9A,FILLED
36672,2026-02-17 15:12:35.411690,BUY,376.4725,18,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,84TVNEU3,FILLED
4579561,2026-02-17 15:13:10.107928,BUY,297.91,4,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,IZ01MOO4,FILLED
64278,2026-02-17 15:13:19.000000,BUY,122.0172,48,trader03,MGR04,XNAS,0.0,USD,LIMIT,ABYHNFME,CANCELLED
4579561,2026-02-17 15:13:30.422569,BUY,297.7101,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,6O8UNAVX,FILLED
36672,2026-02-17 15:13:40.466628,BUY,376.5722,11,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,8ZBU0RP3,FILLED
36672,2026-02-17 15:13:58.027079,BUY,376.527,5,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,WYQKS8VZ,FILLED
4579561,2026-02-17 15:14:19.808431,BUY,297.7312,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,E9I8Q761,FILLED
4579561,2026-02-17 15:14:34.849062,BUY,297.5412,6,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,6V4GCT31,FILLED
36672,2026-02-17 15:14:52.535903,BUY,376.335,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,TSV54DVN,FILLED
4579561,2026-02-17 15:15:27.502096,BUY,297.88,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,2S9PYD7F,FILLED
4579561,2026-02-17 15:15:49.039810,BUY,297.8901,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,N48RRB9A,FILLED
36672,2026-02-17 15:15:53.103517,BUY,376.3,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,ARAFWZK2,FILLED
36672,2026-02-17 15:16:09.501935,BUY,376.4548,4,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,VIZV3FIK,FILLED
4579561,2026-02-17 15:16:47.061949,BUY,298.59,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,M50TT5QI,FILLED
36672,2026-02-17 15:17:01.976151,BUY,376.5,12,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,ELXQPR99,FILLED
4579561,2026-02-17 15:17:02.505146,BUY,298.73,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,FEI4Q5XT,FILLED
4579561,2026-02-17 15:17:36.235952,BUY,298.89,45,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,KMFSKKB2,FILLED
36672,2026-02-17 15:17:40.866129,BUY,376.875,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,7RT7SWPS,FILLED
4579561,2026-02-17 15:18:27.815115,BUY,298.8306,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,SZVSC65G,FILLED
36672,2026-02-17 15:18:33.527845,BUY,376.88,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,K9L324AR,FILLED
4579561,2026-02-17 15:18:56.869627,BUY,298.9243,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,U4ILG19F,FILLED
36672,2026-02-17 15:19:36.929225,BUY,377.385,11,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,IL6QKLVN,FILLED
4579561,2026-02-17 15:19:47.799588,BUY,298.9083,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,F3PJ00FC,FILLED
4579561,2026-02-17 15:20:00.136874,BUY,298.6514,42,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,B1W2WOV0,FILLED
36672,2026-02-17 15:20:16.052614,BUY,377.89,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,O6629OER,FILLED
4579561,2026-02-17 15:20:58.851298,BUY,298.9101,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,02NKQ2CL,FILLED
36672,2026-02-17 15:21:05.865782,BUY,377.7,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,I3QDJBR9,FILLED
4579561,2026-02-17 15:21:10.832906,BUY,298.935,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,U505L8IP,FILLED
4579561,2026-02-17 15:21:47.006150,BUY,298.7735,1,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,YKJEAS9H,FILLED
36672,2026-02-17 15:21:50.353255,BUY,377.925,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,P71ASFII,FILLED
4579561,2026-02-17 15:22:30.250640,BUY,298.6805,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,WHJIMXOL,FILLED
36672,2026-02-17 15:22:45.723055,BUY,378.5,1,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,SWA66VUZ,FILLED
4579561,2026-02-17 15:22:52.702895,BUY,298.3512,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,PNMF4LK8,FILLED
36672,2026-02-17 15:23:14.313656,BUY,377.87,1,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,SWIJ0QF4,FILLED
4579561,2026-02-17 15:23:23.148821,BUY,298.4612,4,trader03,MGR02,MKT HOURS,4.0,USD,MARKET,OYMU15HY,FILLED
36672,2026-02-17 15:23:51.967070,BUY,377.496,2,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,6XFGHD18,FILLED
4579561,2026-02-17 15:24:02.779206,BUY,298.24,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,SV1ORVKC,FILLED
36672,2026-02-17 15:24:49.664995,BUY,377.6056,21,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,U3CHJ2ST,FILLED
4579561,2026-02-17 15:25:00.064048,BUY,298.172,72,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,XJZBE3XG,FILLED
4579561,2026-02-17 15:25:31.840030,BUY,298.42,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,PBY1KMIO,FILLED
36672,2026-02-17 15:25:37.319224,BUY,377.6979,1,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,JIP41K7H,FILLED
4579561,2026-02-17 15:26:01.151387,BUY,298.3,1,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,6LTH1L5C,FILLED
36672,2026-02-17 15:26:29.288919,BUY,376.875,27,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,SF6PY5TC,FILLED
4579561,2026-02-17 15:26:32.528007,BUY,298.2643,36,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,HH66R6IY,FILLED
4579561,2026-02-17 15:26:57.777080,BUY,298.2,4,trader03,MGR02,MKT HOURS,3.0,USD,MARKET,OIJPMHME,FILLED
36672,2026-02-17 15:26:58.055101,BUY,376.76,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,8NDU5M4V,FILLED
36672,2026-02-17 15:27:47.046729,BUY,376.838,3,trader01,MGR01,ALL HOURS,4.0,USD,MARKET,0KBM7225,FILLED
4579561,2026-02-17 15:27:47.639479,BUY,298.25,45,trader03,MGR02,MKT HOURS,4.0,USD,LIMIT,NL7UKK5B,FILLED
4579561,2026-02-17 15:28:35.408556,BUY,297.86,1,trader03,MGR02,MKT HOURS,3.0,USD,LIMIT,C0AG9P0R,FILLED
36672,2026-02-17 15:28:48.680090,BUY,376.7575,1,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,DG1DVMN8,FILLED
36672,2026-02-17 15:29:14.835494,BUY,376.785,1,trader01,MGR01,ALL HOURS,4.0,USD,LIMIT,VWMNYBIV,FILLED
36672,2026-02-17 15:29:51.413289,BUY,377.41,4,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,WD2TI19P,FILLED
36672,2026-02-17 15:30:31.680121,BUY,377.3,31,trader01,MGR01,ALL HOURS,3.0,USD,MARKET,KKVBRABP,FILLED
36672,2026-02-17 15:31:36.477787,BUY,377.3,19,trader01,MGR01,ALL HOURS,3.0,USD,LIMIT,05DIPU9Y,FILLED
39269,2026-02-17 15:31:41.963764,BUY,644.9101,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,3P50Z5G1,FILLED
39269,2026-02-17 15:31:41.963764,BUY,644.9101,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,TCCFXLIY,FILLED
39269,2026-02-17 15:31:41.965178,BUY,644.9101,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,89U15463,FILLED
39269,2026-02-17 15:31:41.969225,BUY,644.9101,1,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,N0O237VR,FILLED
39269,2026-02-17 15:31:42.150407,BUY,644.7773,5,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,FWUSY4FP,FILLED
39269,2026-02-17 15:31:43.070066,BUY,644.7773,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,032248VI,FILLED
39269,2026-02-17 15:31:43.732421,BUY,644.7773,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,UZD1T7H6,FILLED
39269,2026-02-17 15:31:48.159032,BUY,645.8,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,QUXU6G09,FILLED
39269,2026-02-17 15:31:48.159068,BUY,645.8,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,HJR0822P,FILLED
39269,2026-02-17 15:31:48.159068,BUY,645.8,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,XHQGA42S,FILLED
39269,2026-02-17 15:31:48.159571,BUY,645.8,8,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,1LUH4D0S,FILLED
39269,2026-02-17 15:31:48.159571,BUY,645.8,7,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,ADEZHJ45,FILLED
39269,2026-02-17 15:31:48.159919,BUY,645.8,3,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,RJKKA7IF,FILLED
39269,2026-02-17 15:31:48.159919,BUY,645.8,3,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,1QF1WQNM,FILLED
39269,2026-02-17 15:31:48.531403,BUY,645.8,4,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,F9RLODLI,FILLED
39269,2026-02-17 15:31:48.531403,BUY,645.8,5,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,2CP24SIM,FILLED
39269,2026-02-17 15:31:49.708662,BUY,646.25,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,IXKWX7N8,FILLED
39269,2026-02-17 15:31:50.493694,BUY,645.935,9,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,OYX3Q2MR,FILLED
39269,2026-02-17 15:31:50.493694,BUY,645.935,8,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,RZWC31D8,FILLED
39269,2026-02-17 15:31:51.642983,BUY,645.935,28,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,XDR4K7PI,FILLED
39269,2026-02-17 15:31:51.642983,BUY,645.935,20,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,MSY7H8SE,FILLED
39269,2026-02-17 15:31:52.045729,BUY,645.94,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,7MWZAHYL,FILLED
39269,2026-02-17 15:31:52.101443,BUY,645.94,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,AA3FDUEX,FILLED
39269,2026-02-17 15:31:52.101443,BUY,645.94,1,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,TXR2XOAJ,FILLED
39269,2026-02-17 15:31:53.458560,BUY,645.981,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,EAJHCLSG,FILLED
39269,2026-02-17 15:31:53.650573,BUY,645.981,12,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,W7J27U4E,FILLED
39269,2026-02-17 15:31:53.650573,BUY,645.981,14,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,JABFQX2W,FILLED
39269,2026-02-17 15:31:55.836621,BUY,645.53,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,5UHCZPLO,FILLED
39269,2026-02-17 15:31:56.498762,BUY,645.53,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,9PCKFY24,FILLED
39269,2026-02-17 15:31:56.633672,BUY,645.53,1,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,W1PWDTUB,FILLED
39269,2026-02-17 15:31:58.374599,BUY,645.94,14,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,T0NTKJEL,FILLED
39269,2026-02-17 15:31:58.374599,BUY,645.94,27,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,27WWWRPW,FILLED
39269,2026-02-17 15:31:59.376381,BUY,645.94,7,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,2OUQKKCP,FILLED
39269,2026-02-17 15:31:59.376381,BUY,645.94,7,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,ZY9B12PK,FILLED
39269,2026-02-17 15:31:59.376384,BUY,645.94,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,MY5XSXCV,FILLED
39269,2026-02-17 15:32:00.409705,BUY,645.7477,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,B86SN0WZ,FILLED
39269,2026-02-17 15:32:00.409705,BUY,645.7477,1,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,SICKTPSJ,FILLED
39269,2026-02-17 15:32:01.147882,BUY,645.7477,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,7N4OPVJH,FILLED
39269,2026-02-17 15:32:01.670410,BUY,645.7477,1,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,N2FPYZPC,FILLED
39269,2026-02-17 15:32:02.298892,BUY,645.94,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,AQ3B5YAM,FILLED
39269,2026-02-17 15:32:03.160594,BUY,645.8083,24,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,FWYQFN4H,FILLED
39269,2026-02-17 15:32:03.160594,BUY,645.8083,17,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,H8TLKUAJ,FILLED
39269,2026-02-17 15:32:03.161842,BUY,645.8083,10,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,HAF8FA3P,FILLED
39269,2026-02-17 15:32:03.161842,BUY,645.8083,11,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,FE3EU9XO,FILLED
39269,2026-02-17 15:32:03.447447,BUY,645.8083,1,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,MZS6QZ5Q,FILLED
39269,2026-02-17 15:32:03.447447,BUY,645.8083,1,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,K9IBU9D4,FILLED
39269,2026-02-17 15:32:03.449041,BUY,645.8083,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,37PJSF4X,FILLED
39269,2026-02-17 15:32:03.757666,BUY,645.8083,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,RSZS478W,FILLED
39269,2026-02-17 15:32:04.123932,BUY,645.16,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,0LBO5ETG,FILLED
39269,2026-02-17 15:32:04.204464,BUY,645.16,8,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,PF031ZIT,FILLED
39269,2026-02-17 15:32:04.204464,BUY,645.16,9,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,DNSYD3Q5,FILLED
39269,2026-02-17 15:32:04.272098,BUY,645.16,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,35KNTOGK,FILLED
39269,2026-02-17 15:32:04.272098,BUY,645.16,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,STY3FSBR,FILLED
39269,2026-02-17 15:32:04.792379,BUY,645.16,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,OS7TNX1P,FILLED
39269,2026-02-17 15:32:05.939663,BUY,646.21,25,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,RH55GMJ7,FILLED
39269,2026-02-17 15:32:05.939663,BUY,646.21,34,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,CHLUIT03,FILLED
39269,2026-02-17 15:32:05.940914,BUY,646.21,11,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,ISZBVRCJ,FILLED
39269,2026-02-17 15:32:05.940914,BUY,646.21,13,trader02,MGR01,MKT HOURS,3.0,USD,LIMIT,DED6XT2V,FILLED
39269,2026-02-17 15:32:05.999487,BUY,646.21,14,trader02,MGR01,MKT HOURS,4.0,USD,LIMIT,MC7G3GLV,FILLED
39269,2026-02-17 15:32:05.999487,BUY,646.21,19,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,QMKXOR2D,FILLED
39269,2026-02-17 15:32:08.069927,BUY,646.21,2,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,3GH5LH0D,FILLED
39269,2026-02-17 15:32:08.069927,BUY,646.21,2,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,554KEPM8,FILLED
39269,2026-02-17 15:32:08.505509,BUY,646.21,1,trader02,MGR01,MKT HOURS,4.0,USD,MARKET,W71ZECBV,FILLED
39269,2026-02-17 15:32:13.534831,BUY,646.2481,1,trader02,MGR01,MKT HOURS,3.0,USD,MARKET,H9E8YDCO,FILLED
